id,full_name,description,position_type,referral_id,employer_id,photo_url,photo_origin,notes,work_title,links,photo_url_2,photo_origin_2,notes_2,work_title_2,links_2,commission_id
39411,Валько Юлия Александровна,от граждан путём подачи заявления,0,4000,4843,https://members2020by.s3.eu-north-1.amazonaws.com/04-021-0008%20%D0%92%D0%B0%D0%BB%D1%8C%D0%BA%D0%BE%20%D0%AE%D0%BB%D0%B8%D1%8F%20%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://gymn10grodno.schools.by/administration/283711,"ГУО ""Гимназия № 10 г. Гродно""",,,,,,,,3506
39412,Барановский Дмитрий Николаевич,от граждан путём подачи заявления,0,4000,4843,,,,,,,,,,,3506
39413,Задаля Дмитрий Иванович,от граждан путём подачи заявления,0,4000,4843,,,,,,,,,,,3506
39414,Кувшинов Владимир Петрович,"от районной организации ветеранов Ленинского района г. Гродно ""Белорусское общественное объединение ветеранов""",0,1,NULL,,,,,,,,,,,3506
39415,Костальцова Наталья Рышардовна,от Ленинской районной организации республиканского ОО «Белая Русь»,0,4,4843,https://members2020by.s3.eu-north-1.amazonaws.com/04-021-0008%20%D0%9A%D0%BE%D1%81%D1%82%D0%B0%D0%BB%D1%8C%D1%86%D0%BE%D0%B2%D0%B0%20%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D1%8F%20%D0%A0%D1%8B%D1%88%D0%B0%D1%80%D0%B4%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://gymn10grodno.schools.by/administration/1719833,"ГУО ""Гимназия № 10 г. Гродно""",,,,,,,,3506
39416,Николаевец Виктор Николаевич,от Гродненской городской организации ОО «Белорусский союз офицеров»,0,14,4843,,,,,,,,,,,3506
39417,Сикора Сергей Леонидович,от граждан путём подачи заявления,0,4000,4843,,,,,,,,,,,3506
39418,Чернявский Сергей Николаевич,от граждан путём подачи заявления,0,4000,4843,,,,,,,,,,,3506
39419,Юденко Наталья Михайловна,"от Гродненской городской организации ""Белорусский профессиональный союз работников образования и науки""",0,26,13459,,,,,,,,,,,3506
39420,Лебецкий Олег Сергеевич,от собрания избирателей трудового коллектива УО «Гродненский государственный профессионально-технический колледж бытового обслуживания населения»,1,2059,7574,,,,,,,,«Гродненский государственный профессионально-технический колледж бытового обслуживания населения»,,,3507
39421,Сердечная Наталья Викторовна,от граждан путём подачи заявления,2,4000,NULL,,,,,,,,,,,3507
39422,Приписнова Инна Фридриховна,от Ленинской районной организации республиканского ОО «Белая Русь»,3,4,NULL,,,,,,,,,,,3507
39423,Анисько Александр Иосифович,от Гродненского городского комитета ОО «БРСМ»,0,11,NULL,,,,,,,,,,,3507
39424,Козловская Татьяна Николаевна,"от Гродненской областной организации ""Белорусский профессиональный союз работников местной промышленности и коммунально-бытовых предприятий""",0,18,NULL,,,,,,,,,,,3507
39425,Максимчик Ирина Веславовна,"от Гродненской городской организации ""Белорусское Общество Красного Креста""",0,5,NULL,,,,,,,,,,,3507
39426,Найда Алла Леонидовна,от граждан путём подачи заявления,0,4000,NULL,,,,,,,,,,,3507
39427,Нарицина Светлана Васильевна,от граждан путём подачи заявления,0,4000,NULL,,,,,,,,,,,3507
39428,Образова Ирина Ивановна,"от Ленинской районной организации ""Белорусский фонд мира""",0,15,NULL,,,,,,,,,,,3507
39429,Сенько Ольга Леонтьевна,от граждан путём подачи заявления,0,4000,NULL,,,,,,,,,,,3507
39430,Шешко Ольга Ивановна,"от Гродненской областной организации ""Белорусский профессиональный союза работников государственных и других учреждений""",0,21,NULL,,,,,,,,,,,3507
39431,Юзефович Валентина Александровна,от граждан путём подачи заявления,0,4000,NULL,,,,,,,,,,,3507
39432,Янушкевич Татьяна Александровна,"от Ленинской районной организации ОО ""Белорусский союз женщин""",0,8,7574,,,,,,,,,,,3507
39433,Каревский Александр Евгеньевич,от Ленинской районной организации республиканского ОО «Белая Русь»,1,4,NULL,https://members2020by.s3.eu-north-1.amazonaws.com/04-021-0010%20%D0%9A%D0%B0%D1%80%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9%20%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%20%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D1%8C%D0%B5%D0%B2%D0%B8%D1%87.jpeg,https://fbe.grsu.by/index.php/20-fakultet/86-karevskij-aleksandr-evgenevich,Гродненский государственный университет имени Я.Купалы,Декан факультета биологии и экологии,,,,,,,3508
39434,Башун Наталья Зигмундовна,"от Гродненской городской организации ""Белорусский профессиональный союз работников образования и науки""",2,26,NULL,https://members2020by.s3.eu-north-1.amazonaws.com/04-021-0010%20%D0%91%D0%B0%D1%88%D1%83%D0%BD%20%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D1%8F%20%D0%97%D0%B8%D0%B3%D0%BC%D1%83%D0%BD%D0%B4%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://fbe.grsu.by/index.php/kafedry-fakulteta/kafedra-tekhnologii-fiziologii-i-gigieny-pitaniya?id=144,Гродненский государственный университет имени Я.Купалы,заведующий кафедрой,,,,,,,3508
39435,Ковалевская Людмила Вячеславовна,от собрания избирателей трудового коллектива кафедры ботаники УО «Гродненский государственный университет имени Янки Купалы»,3,2060,11084,https://members2020by.s3.eu-north-1.amazonaws.com/04-021-0010%20%D0%9A%D0%BE%D0%B2%D0%B0%D0%BB%D0%B5%D0%B2%D1%81%D0%BA%D0%B0%D1%8F%20%D0%9B%D1%8E%D0%B4%D0%BC%D0%B8%D0%BB%D0%B0%20%D0%92%D1%8F%D1%87%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%BD%D0%B0.jpeg,https://fbe.grsu.by/index.php/kafedry-fakulteta/kafedra-botaniki?id=89,Гродненский государственный университет имени Я.Купалы,"старший преподаватель кафедры ботаники, заместитель декана факультета по воспитательной и идеологической работе",,,,«Гродненский государственный университет имени Янки Купалы»,,,3508
39436,Бодяк Наталья Евгеньевна,"от Ленинской районной организации ОО ""Белорусский союз женщин""",0,8,NULL,https://members2020by.s3.eu-north-1.amazonaws.com/04-021-0010%20%D0%91%D0%BE%D0%B4%D1%8F%D0%BA%20%D0%9D%D0%B0%D1%82%D0%B0%D0%BB%D1%8C%D1%8F%20%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0.jpeg,https://www.grsu.by/glavnaya/univer/rabotniki/item/13314-card20254.html,Гродненский государственный университет имени Я.Купалы,"Старший преподаватель кафедры ботаники, заместитель декана факультета по воспитательной и идеологической работе",,,,,,,3508
39437,Волков Александр Николаевич,"от Гродненской городской организации ""Коммунистическая партия Беларуси""",0,7,NULL,,,,,,,,,,,3508
